,text,label,label_id
3920,i think it's neck stiff walking stiffness movement joints muscle painful swelling weakness,Orthopedics,6
3921,i am having eyes watering chills shivering from,Dermatology,1
3922,dealing with yellowish stomach history vomiting abdominal overload swelling abdomen of fluid of distention alcohol of consumption skin pain,Gastroenterology,3
3923,dealing with overload abdominal consumption of history abdomen of alcohol fluid skin vomiting pain distention yellowish,Gastroenterology,3
3924,i feel history of family yellowing appetite yellowish fatigue loss eyes of skin nausea lately,Gastroenterology,3
3925,my main issue is vomiting urine abdominal acute pain of coma eyes skin failure nausea fever high stomach appetite loss pain joint dark of yellowing yellowish liver bleeding,Gastroenterology,3
3926,i think it's nodal dischromic eruptions skin itching skin patches rash,Dermatology,1
3927,my main issue is vomiting chest pain breathlessness sweating,Cardiology,0
3928,i am having history mucoid fever family cough sputum high breathlessness fatigue,Pulmonology,7
3929,suffering from urination rash spotting micturition itching burning pain skin stomach,Dermatology,1
3930,i have nausea urine abdominal loss eyes pain fatigue pain of yellowing of dark appetite vomiting joint yellowish skin,Gastroenterology,3
3931,i feel vomiting muscle headache pain sweating diarrhoea high chills nausea fever lately,Infectious,4
3932,experiencing enlarged cold puffy menstruation dizziness hands and abnormal fatigue face mood swings gain swollen weight depression eyes feets nails and irritability extremeties lethargy thyroid brittle,Endocrinology,2
3933,experiencing fever high yellowish itching fatigue pain vomiting skin dark weight urine loss abdominal,Gastroenterology,3
3934,my main issue is phlegm nodes pressure congestion loss muscle pain continuous of nose sinus throat irritation fever runny swelled eyes smell of high headache sneezing chest cough redness malaise pain lymph fatigue,Pulmonology,7
3935,my main issue is pain passage itching vomiting indigestion internal gases of abdominal,Gastroenterology,3
3936,suffering from pain headache high sweating chills fever muscle vomiting diarrhoea nausea,Infectious,4
3937,suffering from small inflammatory nails silver peeling joint nails dents dusting like in pain skin,Dermatology,1
3938,suffering from abdominal yellowish skin weight itching high pain fatigue loss dark vomiting urine fever,Gastroenterology,3
3939,i am having scurring blackheads pus rash filled skin pimples,Dermatology,1
3940,feeling vomiting sunken eyes dehydration diarrhoea,Gastroenterology,3
3941,having weakness fatigue heart excessive loss abnormal rate muscle diarrhoea weight swings hunger sweating fast mood irritability menstruation,Endocrinology,2
3942,i feel filled scurring skin pus rash blackheads pimples lately,Dermatology,1
3943,my main issue is skin urination micturition burning rash stomach spotting pain itching,Dermatology,1
3944,dealing with pus skin pimples scurring filled rash,Dermatology,1
3945,dealing with sweating headache and hunger vision slurred drying vomiting excessive tingling blurred speech lips fatigue distorted palpitations anxiety and nausea irritability,Endocrinology,2
3946,having skin ooze rash crust high fever yellow blister,Dermatology,1
3947,having muscle fever throat marital patches wasting high contacts in extra,Infectious,4
3948,i am having rash crust yellow skin high around fever ooze red nose sore blister,Dermatology,1
3949,i feel yellowish abdominal fluid alcohol stomach of consumption overload history swelling pain of abdomen vomiting of distention skin lately,Gastroenterology,3
3950,dealing with loss sputum of swelled yellowing nodes high fatigue phlegm pain weight lymph in eyes appetite of chest blood fever loss malaise breathlessness chills fever sweating mild vomiting,Pulmonology,7
3951,feeling headache altered vomiting sensorium,Neurology,5
3952,i feel irritability fast weight restlessness abnormal muscle heart menstruation swings rate excessive weakness loss hunger mood fatigue sweating diarrhoea lately,Endocrinology,2
3953,dealing with weakness balance pain limbs loss of neck in pain back,Neurology,5
3954,i have heart rate loss menstruation irritability mood weight sweating abnormal swings diarrhoea fast muscle weakness hunger excessive restlessness fatigue,Endocrinology,2
3955,my main issue is cough fatigue breathlessness sputum family fever high history mucoid,Pulmonology,7
3956,feeling acidity stiff blurred headache and distorted neck visual irritability indigestion disturbances depression hunger vision excessive,Neurology,5
3957,feeling urine injections lethargy blood receiving abdominal pain receiving eyes skin of urine unsterile fatigue transfusion of yellow malaise appetite yellowish loss yellowing dark,Gastroenterology,3
3958,i feel skin red yellow rash around ooze nose crust blister sore lately,Dermatology,1
3959,suffering from skin patches rash itching nodal skin eruptions dischromic,Dermatology,1
3960,having vomiting pain yellowish pain skin loss of fever joint mild yellowing pain nausea dark eyes muscle diarrhoea urine of appetite abdominal,Gastroenterology,3
3961,i think it's swings mood excessive abnormal weight hunger loss irritability heart fatigue restlessness sweating diarrhoea muscle menstruation fast weakness rate,Endocrinology,2
3962,i have dark loss urine yellowish pain vomiting weight high fever skin abdominal fatigue itching,Gastroenterology,3
3963,feeling blurred anxiety vision excessive vomiting and headache nausea and speech palpitations distorted tingling drying lips hunger slurred irritability fatigue,Endocrinology,2
3964,feeling rash ooze skin high around crust sore red fever blister nose yellow,Dermatology,1
3965,i feel ulcers cough stomach tongue pain chest vomiting on pain acidity lately,Gastroenterology,3
3966,experiencing tongue pain acidity stomach cough on chest pain vomiting ulcers,Gastroenterology,3
3967,dealing with loss dizziness back pain weakness of balance in neck pain limbs,Neurology,5
3968,dealing with spotting rash skin urination itching pain stomach,Dermatology,1
3969,experiencing skin yellowish fluid distention overload swelling vomiting history abdominal of abdomen pain of consumption of stomach alcohol,Gastroenterology,3
3970,i have fever of pain yellowing appetite urine abdominal vomiting pain joint muscle of mild yellowish dark eyes pain nausea skin diarrhoea loss,Gastroenterology,3
3971,i have fatigue (typhos) pain belly vomiting constipation nausea high toxic pain look headache abdominal chills fever diarrhoea,Infectious,4
3972,dealing with disturbances excessive blurred indigestion and irritability vision hunger visual headache stiff neck depression distorted,Neurology,5
3973,i think it's loss vomiting itching abdominal skin fever dark fatigue pain weight high yellowish urine,Gastroenterology,3
3974,i am having diarrhoea chills muscle pain nausea headache vomiting sweating,Infectious,4
3975,having fatigue prominent swollen swollen blood veins on cramps bruising obesity calf legs vessels,Cardiology,0
3976,experiencing depression indigestion visual distorted blurred irritability hunger disturbances headache vision stiff neck excessive acidity and,Neurology,5
3977,i am having joint nausea appetite fatigue yellowish yellowing pain of eyes of vomiting dark skin loss urine,Gastroenterology,3
3978,feeling rate fatigue chills malaise rusty phlegm chest heart pain fever sputum high sweating breathlessness fast,Pulmonology,7
3979,i have itching micturition skin pain burning stomach rash urination spotting,Dermatology,1
3980,i am having altered headache vomiting of weakness body one side sensorium,Neurology,5
3981,i am having fatigue yellowing appetite of loss family history eyes nausea skin of yellowish,Gastroenterology,3
3982,experiencing in contacts muscle patches throat wasting extra fever high marital,Infectious,4
3983,i think it's of failure yellowish fever urine nausea liver stomach fatigue coma eyes acute vomiting abdominal of dark appetite high pain bleeding loss joint yellowing skin pain,Gastroenterology,3
3984,i am having dark yellowish fatigue loss weight itching abdominal high vomiting urine fever pain skin,Gastroenterology,3
3985,suffering from pain dark mild yellowish pain joint yellowing diarrhoea nausea urine pain of loss of muscle skin eyes fever appetite abdominal vomiting,Gastroenterology,3
3986,i have excessive visual hunger indigestion blurred irritability stiff depression acidity headache and distorted neck vision disturbances,Neurology,5
3987,i have one headache weakness of body vomiting side,Neurology,5
3988,suffering from distorted excessive irritability stiff and depression headache neck indigestion vision disturbances blurred hunger visual acidity,Neurology,5
3989,i feel joint nails peeling skin dents pain inflammatory small in nails rash skin lately,Dermatology,1
3990,having appetite loss eyes history of fatigue yellowing skin nausea of yellowish family,Gastroenterology,3
3991,feeling lymph congestion pressure headache redness continuous runny nose pain pain fever eyes malaise fatigue nodes chest irritation sneezing of muscle high phlegm loss throat swelled smell cough chills of sinus,Pulmonology,7
3992,i think it's chest on acidity pain tongue ulcers vomiting stomach pain cough,Gastroenterology,3
3993,dealing with of blood fever eyes loss breathlessness phlegm yellowing high cough chills sweating malaise nodes lymph loss pain weight appetite sputum fever swelled in of chest vomiting fatigue mild,Pulmonology,7
3994,experiencing pain joint vomiting of nausea appetite yellowish abdominal muscle mild skin of pain pain yellowing loss urine dark eyes fever diarrhoea,Gastroenterology,3
3995,i feel yellowish abdominal skin pain vomiting fatigue weight loss fever dark urine high itching lately,Gastroenterology,3
3996,feeling cough mucoid breathlessness high sputum history fatigue family fever,Pulmonology,7
3997,feeling loss back limbs pain dizziness in weakness neck balance pain of,Neurology,5
3998,i have of pain back malaise pain nausea headache pain loss joint over red vomiting appetite body muscle skin behind fatigue the rash eyes pain spots chills,Infectious,4
3999,my main issue is pain knee neck pain pain joints swelling walking pain joint painful hip joint,Orthopedics,6
4000,i have high appetite fatigue headache lethargy mild itching of nodes over malaise fever swelled loss spots rash body lymph red skin fever,Infectious,4
4001,i feel pain abdominal joint fatigue urine pain of loss nausea eyes yellowish of yellowing vomiting appetite skin dark lately,Gastroenterology,3
4002,suffering from micturition stomach skin rash burning spotting itching pain urination,Dermatology,1
4003,i think it's ooze red high blister crust yellow nose skin fever sore rash around,Dermatology,1
4004,i think it's chills pain irritation nodes runny pain phlegm continuous fever high sneezing headache chest nose redness cough pressure muscle sinus congestion smell of fatigue swelled eyes throat loss of lymph malaise,Pulmonology,7
4005,having yellowing nausea urine pain skin mild pain of of loss appetite vomiting joint muscle fever dark abdominal pain yellowish eyes,Gastroenterology,3
4006,having fever yellow blister skin crust nose high around ooze sore rash red,Dermatology,1
4007,i feel headache vomiting high fever chills sweating nausea diarrhoea muscle pain lately,Infectious,4
4008,having muscle neck movement stiff walking painful weakness stiffness joints swelling,Orthopedics,6
4009,i think it's nodes itching lymph skin loss fever malaise spots mild body swelled rash headache fever high red fatigue appetite over of,Infectious,4
4010,dealing with high fast chills heart malaise rate sweating phlegm cough breathlessness sputum pain chest fatigue fever rusty,Pulmonology,7
4011,feeling from shivering sneezing continuous chills eyes watering,Dermatology,1
4012,i think it's chest pain breathlessness vomiting sweating,Cardiology,0
4013,suffering from body headache altered sensorium one weakness of side vomiting,Neurology,5
4014,experiencing dents in skin pain dusting inflammatory silver small rash joint skin like nails peeling nails,Dermatology,1
4015,i have malaise pain of pain headache fever pain vomiting high nausea over fatigue back eyes behind skin red pain joint appetite chills body spots loss rash the muscle,Infectious,4
4016,feeling swollen legs obesity prominent on swollen calf veins cramps vessels bruising blood fatigue,Cardiology,0
4017,experiencing sunken diarrhoea dehydration vomiting eyes,Gastroenterology,3
4018,suffering from vomiting sensorium altered headache,Neurology,5
4019,i have mood fatigue depression gain lethargy thyroid and face hands brittle feets and weight puffy swollen eyes swings enlarged cold extremeties abnormal menstruation irritability nails dizziness,Endocrinology,2
4020,i have skin scurring pus blackheads rash filled pimples,Dermatology,1
4021,experiencing rusty fever malaise chest breathlessness rate chills high fatigue sweating fast pain heart phlegm sputum,Pulmonology,7
4022,i have skin dischromic nodal rash patches itching eruptions skin,Dermatology,1
4023,i think it's eyes chills mild loss swelled of vomiting nodes cough fever yellowing fever malaise appetite high fatigue pain phlegm breathlessness loss blood of in chest sweating lymph weight sputum,Pulmonology,7
4024,dealing with headache vomiting of altered body one sensorium weakness side,Neurology,5
4025,my main issue is eruptions rash itching nodal skin skin,Dermatology,1
4026,i feel one body weakness side of vomiting altered headache sensorium lately,Neurology,5
4027,i feel mucoid cough history high family fatigue sputum fever breathlessness lately,Pulmonology,7
4028,feeling skin itching rash eruptions nodal patches skin dischromic,Dermatology,1
4029,my main issue is failure fatigue coma skin eyes appetite joint acute yellowing bleeding pain of stomach of yellowish dark nausea abdominal high pain urine loss fever liver vomiting,Gastroenterology,3
4030,i think it's chills high constipation look fever abdominal headache pain nausea vomiting belly (typhos) toxic pain fatigue diarrhoea,Infectious,4
4031,having yellowing skin nausea yellowish fatigue family eyes history of,Gastroenterology,3
4032,my main issue is skin itching nodal eruptions skin rash,Dermatology,1
4033,suffering from knee joint walking joints swelling pain pain pain neck pain hip joint painful,Orthopedics,6
4034,experiencing of fatigue skin history of yellowing family appetite loss yellowish eyes,Gastroenterology,3
4035,i have dehydration vomiting diarrhoea eyes sunken,Gastroenterology,3
4036,experiencing vomiting loss itching abdominal dark yellowish fever urine skin pain high weight fatigue,Gastroenterology,3
4037,experiencing burning itching skin spotting micturition rash stomach urination pain,Dermatology,1
4038,dealing with and neck disturbances stiff excessive indigestion hunger distorted blurred depression visual vision acidity irritability,Neurology,5
4039,i feel sputum fever fatigue breathlessness history high mucoid family lately,Pulmonology,7
4040,i have skin patches skin dischromic rash eruptions itching nodal,Dermatology,1
4041,dealing with vomiting on ulcers cough tongue pain acidity chest,Gastroenterology,3
4042,i have acute pain yellowing abdominal dark nausea high joint failure appetite urine liver fatigue loss of pain skin yellowish of vomiting coma stomach fever bleeding eyes,Gastroenterology,3
4043,i think it's indigestion irritability stiff neck headache disturbances hunger distorted and excessive blurred depression visual acidity vision,Neurology,5
4044,i have yellowish vomiting dark weight loss itching fever high abdominal fatigue pain urine skin,Gastroenterology,3
4045,feeling side sensorium headache altered vomiting weakness of body one,Neurology,5
4046,feeling swollen legs swollen on prominent veins fatigue calf bruising cramps vessels blood obesity,Cardiology,0
4047,i am having continuous swelled chest of pressure malaise irritation pain sinus congestion eyes throat fever fatigue loss runny cough chills phlegm redness nodes headache lymph smell pain sneezing muscle nose of high,Pulmonology,7
4048,my main issue is headache skin loss itching red fever lymph body of high rash mild swelled malaise nodes appetite fatigue over spots fever,Infectious,4
4049,my main issue is nodes of lymph appetite cough breathlessness mild yellowing chest loss phlegm pain high fatigue sputum weight vomiting in chills eyes swelled of fever blood loss fever malaise sweating,Pulmonology,7
4050,having painful movement walking swelling neck stiff stiffness muscle weakness joints,Orthopedics,6
4051,i am having joint behind red body pain fever muscle back appetite rash fatigue malaise pain chills spots nausea headache pain high of the eyes over pain skin loss,Infectious,4
4052,experiencing movement joints neck swelling walking muscle weakness stiffness stiff painful,Orthopedics,6
4053,i feel yellowish stomach bleeding abdominal of pain high dark pain liver yellowing of nausea vomiting loss fatigue skin urine joint failure fever acute coma eyes appetite lately,Gastroenterology,3
4054,experiencing tongue ulcers on pain chest pain vomiting acidity stomach,Gastroenterology,3
4055,i think it's swings hunger excessive mood abnormal fatigue heart muscle diarrhoea rate sweating irritability restlessness fast weakness menstruation loss weight,Endocrinology,2
4056,having pain breathlessness chest vomiting,Cardiology,0
4057,dealing with loss diarrhoea excessive irritability restlessness sweating menstruation heart swings muscle weight weakness hunger abnormal fast fatigue mood rate,Endocrinology,2
4058,dealing with nausea pain chills back behind fatigue the eyes loss high pain red appetite pain fever over of body joint headache pain vomiting spots malaise muscle,Infectious,4
4059,i think it's eyes dehydration vomiting diarrhoea sunken,Gastroenterology,3
4060,having look diarrhoea abdominal headache constipation chills nausea fever high (typhos) vomiting fatigue toxic pain,Infectious,4
4061,having fever high diarrhoea muscle chills sweating nausea headache pain vomiting,Infectious,4
4062,suffering from feets depression enlarged face extremeties mood and abnormal weight and eyes lethargy puffy brittle thyroid swings menstruation gain nails swollen cold hands dizziness fatigue irritability,Endocrinology,2
4063,experiencing fast malaise sweating pain high cough chest fatigue rusty phlegm rate heart chills breathlessness sputum fever,Pulmonology,7
4064,i am having discomfort foul of micturition of smell bladder feel urine burning urine continuous,Urology,8
4065,i have nose sore yellow rash fever red high around skin crust ooze,Dermatology,1
4066,having pain urine dark injections yellowish yellowing unsterile fatigue blood itching receiving transfusion of eyes receiving loss lethargy of abdominal malaise skin appetite,Gastroenterology,3
4067,experiencing fast mood rate excessive diarrhoea swings menstruation muscle loss hunger restlessness irritability heart fatigue abnormal weight weakness,Endocrinology,2
4068,feeling high vomiting fever pain headache belly abdominal nausea fatigue diarrhoea pain constipation chills,Infectious,4
4069,experiencing fever weight high dark fatigue itching pain urine vomiting abdominal loss,Gastroenterology,3
4070,having itching fatigue yellowish abdominal high dark pain loss urine fever vomiting skin weight,Gastroenterology,3
4071,feeling pain appetite abdominal high joint pain eyes vomiting fatigue of loss stomach of nausea fever urine yellowing dark yellowish failure liver coma bleeding skin acute,Gastroenterology,3
4072,feeling sneezing high redness chest lymph fever phlegm throat cough eyes nose sinus fatigue swelled smell headache irritation pressure malaise loss runny continuous of muscle pain nodes pain of congestion chills,Pulmonology,7
4073,i feel one sensorium body of altered vomiting side headache weakness lately,Neurology,5
4074,i have overload pain yellowish history stomach of of swelling of vomiting abdominal fluid distention consumption abdomen skin alcohol,Gastroenterology,3
4075,i am having joint of urine fatigue nausea eyes vomiting loss yellowish pain skin abdominal pain appetite yellowing of dark,Gastroenterology,3
4076,feeling loss appetite yellowish fatigue nausea of history skin family,Gastroenterology,3
4077,i have sore yellow crust ooze blister skin rash around nose red,Dermatology,1
4078,suffering from joint painful joint neck pain pain swelling joints hip pain pain walking knee,Orthopedics,6
4079,feeling restlessness hunger abnormal sweating diarrhoea weight loss mood fast weakness heart rate irritability fatigue muscle swings menstruation excessive,Endocrinology,2
4080,feeling of skin fluid swelling yellowish stomach alcohol pain overload abdominal vomiting consumption of history,Gastroenterology,3
4081,feeling fatigue nausea loss vomiting dark pain eyes of of joint abdominal appetite urine yellowish skin pain yellowing,Gastroenterology,3
4082,i feel distorted hunger irritability fatigue speech palpitations anxiety slurred sweating drying lips headache blurred tingling excessive vision and vomiting and nausea lately,Endocrinology,2
4083,dealing with skin dischromic eruptions itching patches nodal skin rash,Dermatology,1
4084,i think it's hunger muscle weakness swings irritability restlessness abnormal heart diarrhoea mood excessive fast weight sweating fatigue menstruation loss rate,Endocrinology,2
4085,feeling fatigue headache slurred vision and vomiting irritability nausea excessive sweating speech blurred distorted anxiety hunger palpitations,Endocrinology,2
4086,having history appetite eyes of loss of yellowish fatigue skin nausea yellowing family,Gastroenterology,3
4087,i am having painful swelling stiffness movement neck weakness walking muscle stiff joints,Orthopedics,6
4088,suffering from hunger and headache sweating irritability vomiting tingling anxiety nausea palpitations drying fatigue speech excessive slurred lips,Endocrinology,2
4089,having toxic (typhos) chills belly pain vomiting headache pain abdominal constipation look nausea fatigue diarrhoea high fever,Infectious,4
4090,having slurred distorted drying sweating headache and fatigue excessive hunger lips speech palpitations nausea vomiting blurred and vision irritability tingling,Endocrinology,2
4091,suffering from pain of pain loss back dizziness neck balance,Neurology,5
4092,feeling watering from chills sneezing continuous eyes,Dermatology,1
4093,i have pain rash itching spotting burning micturition urination skin stomach,Dermatology,1
4094,i have indigestion of loss gases appetite internal of itching vomiting passage,Gastroenterology,3
4095,dealing with prominent vessels obesity legs calf cramps swollen bruising veins on swollen fatigue blood,Cardiology,0
4096,i think it's fatigue eyes appetite of loss yellowing yellowish nausea skin history family of,Gastroenterology,3
4097,having fluid pain of yellowish vomiting skin overload abdominal abdomen distention of history alcohol consumption,Gastroenterology,3
4098,suffering from loss of weakness dizziness neck in limbs pain pain back balance,Neurology,5
4099,i have headache loss pain red the fatigue pain body vomiting behind pain fever rash skin back nausea pain chills of eyes appetite high muscle joint over malaise spots,Infectious,4
4100,suffering from dark injections appetite of transfusion urine receiving abdominal loss malaise receiving lethargy pain yellowish yellow urine skin yellowing eyes of blood fatigue unsterile,Gastroenterology,3
4101,i am having fever high pain look headache pain (typhos) vomiting abdominal belly chills constipation diarrhoea nausea toxic fatigue,Infectious,4
4102,feeling skin fever abdominal of mild pain pain yellowing dark loss appetite joint nausea yellowish of eyes pain muscle diarrhoea urine,Gastroenterology,3
4103,experiencing brittle eyes mood abnormal lethargy swings nails dizziness puffy thyroid face depression enlarged and gain fatigue extremeties swollen weight irritability menstruation,Endocrinology,2
4104,dealing with pain sweating breathlessness vomiting chest,Cardiology,0
4105,i am having of appetite skin fatigue yellowish yellowing loss of family history eyes,Gastroenterology,3
4106,i think it's rash fever sore red around skin nose high blister ooze crust yellow,Dermatology,1
4107,having swollen prominent veins on fatigue legs swollen cramps vessels bruising calf blood obesity,Cardiology,0
4108,i feel diarrhoea dehydration vomiting lately,Gastroenterology,3
4109,i have patches dischromic rash itching skin,Dermatology,1
4110,my main issue is feel continuous discomfort smell burning of urine micturition bladder foul of urine,Urology,8
4111,i have diarrhoea toxic fever constipation high nausea vomiting pain fatigue belly chills abdominal look pain (typhos),Infectious,4
4112,feeling vomiting fever abdominal constipation chills pain look toxic high (typhos) fatigue nausea diarrhoea belly pain,Infectious,4
4113,having watering sneezing from chills eyes shivering continuous,Dermatology,1
4114,feeling appetite yellowish history family fatigue skin of loss nausea,Gastroenterology,3
4115,i feel sweating fatigue abnormal diarrhoea heart irritability weight fast mood hunger restlessness swings loss rate weakness excessive menstruation muscle lately,Endocrinology,2
4116,having rash itching micturition stomach skin burning spotting pain urination,Dermatology,1
4117,having appetite family skin history nausea loss eyes of of yellowish yellowing fatigue,Gastroenterology,3
4118,i have high chills the skin back headache muscle pain pain rash appetite eyes red pain body of fatigue joint pain loss over malaise fever spots behind nausea vomiting,Infectious,4
4119,dealing with bladder foul urine of smell discomfort urine of micturition burning continuous feel,Urology,8
4120,i have anxiety distorted fatigue vomiting slurred vision and hunger speech excessive sweating irritability blurred headache nausea palpitations,Endocrinology,2
4121,dealing with indigestion neck distorted hunger disturbances visual depression and stiff blurred excessive acidity vision headache,Neurology,5
4122,feeling weakness side body headache of vomiting altered one sensorium,Neurology,5
4123,suffering from excessive abnormal fatigue diarrhoea menstruation rate swings weakness muscle restlessness weight hunger heart mood sweating irritability loss fast,Endocrinology,2
4124,feeling breathlessness high chest fast phlegm heart fatigue rate rusty malaise cough pain fever sputum sweating,Pulmonology,7
4125,having headache hunger vision and indigestion blurred stiff excessive depression acidity neck irritability disturbances distorted visual,Neurology,5
4126,feeling yellowing fatigue loss family of appetite of nausea skin yellowish history eyes,Gastroenterology,3
4127,i think it's and lips hunger and vision speech excessive slurred sweating irritability distorted vomiting palpitations headache blurred fatigue tingling drying nausea,Endocrinology,2
4128,i am having weight vomiting itching fatigue fever yellowish high loss abdominal pain skin,Gastroenterology,3
4129,i am having sneezing watering shivering eyes continuous from chills,Dermatology,1
4130,i feel appetite skin of pain pain mild eyes yellowish fever yellowing vomiting diarrhoea muscle abdominal of pain loss dark joint urine lately,Gastroenterology,3
4131,suffering from rash high nose skin sore blister ooze around crust fever red yellow,Dermatology,1
4132,i feel chills continuous sneezing shivering lately,Dermatology,1
4133,i am having discomfort bladder urine micturition smell burning foul of,Urology,8
4134,experiencing chills vomiting (typhos) pain pain fatigue abdominal belly look headache toxic high fever diarrhoea nausea,Infectious,4
4135,i feel headache look abdominal toxic fever constipation (typhos) vomiting belly diarrhoea pain pain nausea fatigue high chills lately,Infectious,4
4136,experiencing rash back appetite headache body eyes fatigue fever of muscle nausea behind spots vomiting pain pain skin pain loss over the red high malaise chills,Infectious,4
4137,i have chest continuous phlegm congestion high lymph loss nose malaise sinus pain smell runny chills redness pain sneezing irritation fever swelled of muscle cough nodes of pressure fatigue eyes headache throat,Pulmonology,7
4138,feeling irritability tingling hunger palpitations slurred and nausea fatigue distorted excessive headache drying speech sweating vomiting and blurred vision lips anxiety,Endocrinology,2
4139,i think it's red blister high crust yellow nose around sore fever ooze skin rash,Dermatology,1
4140,i am having itching fever appetite lethargy malaise mild loss red high body spots over headache fever skin of fatigue rash,Infectious,4
4141,suffering from neck blurred irritability acidity excessive stiff hunger headache depression indigestion disturbances and visual vision distorted,Neurology,5
4142,feeling sinus nose cough pain redness fever smell headache pressure chest throat runny nodes continuous lymph of malaise loss congestion of irritation high swelled muscle pain sneezing eyes phlegm fatigue,Pulmonology,7
4143,feeling chest pain sweating breathlessness,Cardiology,0
4144,having rate fatigue high sweating chest cough rusty fever heart phlegm chills malaise sputum pain breathlessness fast,Pulmonology,7
4145,i think it's and puffy eyes nails weight and thyroid enlarged cold face hands swings lethargy feets extremeties gain mood brittle abnormal menstruation irritability dizziness swollen depression,Endocrinology,2
4146,feeling blurred sweating nausea excessive palpitations hunger lips headache and vision anxiety tingling drying irritability and fatigue slurred distorted speech vomiting,Endocrinology,2
4147,i feel hunger muscle sweating abnormal loss menstruation weight rate restlessness irritability heart mood excessive weakness fast diarrhoea swings fatigue lately,Endocrinology,2
4148,experiencing loss internal gases appetite vomiting itching of indigestion pain passage of abdominal,Gastroenterology,3
4149,i am having yellowish itching vomiting high urine dark skin abdominal fatigue loss fever weight pain,Gastroenterology,3
4150,dealing with neck limbs dizziness of weakness in balance loss pain,Neurology,5
4151,suffering from painful movement stiffness weakness walking joints swelling muscle,Orthopedics,6
4152,dealing with loss fatigue urine joint abdominal failure nausea liver of eyes pain high pain appetite fever coma bleeding skin dark stomach yellowing yellowish of acute,Gastroenterology,3
4153,i am having fever nodes sweating blood loss vomiting fatigue eyes pain sputum cough breathlessness malaise fever loss in of weight mild high chills swelled of appetite chest lymph yellowing phlegm,Pulmonology,7
4154,dealing with calf swollen veins bruising swollen vessels legs on obesity blood prominent cramps fatigue,Cardiology,0
4155,i feel red fatigue over skin loss malaise lethargy itching lymph of high appetite fever body nodes fever swelled spots mild rash lately,Infectious,4
4156,having fatigue fever high family breathlessness history cough,Pulmonology,7
4157,having overload vomiting alcohol of of swelling consumption distention fluid yellowish abdomen pain abdominal stomach skin of history,Gastroenterology,3
4158,my main issue is around nose ooze red fever crust sore yellow skin rash high blister,Dermatology,1
4159,feeling legs swollen calf obesity prominent fatigue veins bruising on cramps,Cardiology,0
4160,suffering from legs swollen fatigue obesity prominent cramps vessels calf blood swollen on veins,Cardiology,0
4161,experiencing fatigue of body skin rash pain chills muscle the back pain spots pain nausea vomiting joint appetite red malaise over fever high pain eyes loss headache behind,Infectious,4
4162,i am having chest breathlessness vomiting pain sweating,Cardiology,0
4163,having dischromic rash patches skin itching,Dermatology,1
4164,i have stomach burning spotting skin micturition pain rash urination itching,Dermatology,1
4165,having of skin distention abdominal stomach consumption yellowish abdomen alcohol of history of vomiting pain swelling,Gastroenterology,3
4166,feeling in neck back limbs weakness of balance loss dizziness pain pain,Neurology,5
4167,my main issue is appetite loss of eyes nausea yellowing fatigue skin yellowish of,Gastroenterology,3
4168,i have abdominal indigestion passage appetite loss of vomiting pain gases internal of itching,Gastroenterology,3
4169,i think it's hunger headache vision visual acidity indigestion and depression disturbances stiff distorted excessive blurred neck irritability,Neurology,5
4170,dealing with history skin nausea eyes yellowish fatigue family loss of of yellowing appetite,Gastroenterology,3
4171,suffering from dischromic eruptions itching skin nodal patches,Dermatology,1
4172,i think it's eruptions skin dischromic nodal itching patches rash skin,Dermatology,1
4173,i feel chills malaise pain phlegm fatigue breathlessness cough fast high sputum chest rate fever rusty sweating heart lately,Pulmonology,7
4174,experiencing appetite dark pain pain of loss skin abdominal joint eyes urine nausea fatigue yellowish yellowing of,Gastroenterology,3
4175,my main issue is loss fever malaise headache fever red over of high rash fatigue mild swelled nodes spots skin body lymph lethargy appetite itching,Infectious,4
4176,feeling of vomiting dark pain acute stomach urine loss bleeding fever abdominal yellowing liver eyes yellowish failure nausea appetite skin fatigue coma of high,Gastroenterology,3
4177,experiencing yellow injections eyes blood yellowing abdominal transfusion malaise urine receiving receiving skin unsterile of fatigue dark yellowish pain itching lethargy urine,Gastroenterology,3
4178,i feel fatigue vomiting diarrhoea high nausea pain belly fever headache (typhos) look abdominal pain constipation chills toxic lately,Infectious,4
4179,experiencing visual excessive disturbances stiff headache irritability indigestion hunger neck acidity depression,Neurology,5
4180,i am having joint pain pain neck joints walking knee painful joint hip pain swelling pain,Orthopedics,6
4181,suffering from hip pain walking pain pain neck swelling joint joint painful knee joints pain,Orthopedics,6
4182,my main issue is vomiting pain chest sweating breathlessness,Cardiology,0
4183,i have feel discomfort of bladder urine burning urine micturition foul of continuous smell,Urology,8
4184,i think it's neck limbs of pain dizziness weakness pain balance in back loss,Neurology,5
4185,i feel side one body headache altered weakness of sensorium vomiting lately,Neurology,5
4186,my main issue is skin high rash red sore fever around yellow nose blister ooze crust,Dermatology,1
4187,i think it's irritability headache indigestion blurred neck depression acidity distorted hunger and visual disturbances stiff vision excessive,Neurology,5
4188,experiencing behind pain back eyes nausea skin of joint high headache body rash chills over spots pain fever appetite loss red vomiting pain the fatigue malaise,Infectious,4
4189,experiencing sneezing chills shivering eyes watering continuous from,Dermatology,1
4190,suffering from in nails pain skin dents nails inflammatory skin small dusting like joint silver rash peeling,Dermatology,1
4191,suffering from pus pimples skin rash blackheads filled scurring,Dermatology,1
